,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
10,181098,0,0,10277,1196,810,361,4299,721,0,642068,4811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0
11,176504,28617,0,2093,362,0,0,1956,858,12,712,752584,0,0,0,0,0,0,846,0,0,1024,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18854,8983,0,347,0,0
12,1598,0,0,51,0,1981,24,1912,0,0,0,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,0,0,0
13,23269,918,0,122,0,149,0,0,0,0,0,0,0,70900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0
14,350655,9311,340,0,869,0,0,0,0,1366,0,0,0,0,542882,0,0,0,2002,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,2184,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,48987,2152,0,0,0,0,0,0,0,4315,0,0,0,0,0,44273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,107,0,0,0,0,0,20,0,0,0,0,0,2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,164333,44780,0,87,2418,0,0,0,0,0,0,0,0,0,0,5075,195643,24089,0,0,538,0,0,0,110,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1844,0,0,39,813,4,0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,0,0
17,21386,30113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053,201997,35204,0,788,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,199,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0
18,10842,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71566,4886,7718,688,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,49633,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,19866,420,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,181,22744,5226,93775,7626,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,12041,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15818,0,0,33098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
